Year,Position,Song Title,Artist,Loudness
1973,37,The Old Lamplighter,Browns,-16.78
1973,38,White Silver Sands,Bill Black's Combo,-7.224
1973,39,Devil Or Angel,Bobby Vee,-15.453
1973,40,Down By The Station,Four Preps,-15.178
1973,41,Forever,Little Dippers,-9.133
1973,42,Image Of A Girl,Safaris and The Phantom's Band,
1973,43,Kiddio,Brook Benton,-12.206
1973,44,Mission Bell,Donnie Brooks,-12.757
1973,45,I Love The Way You Love,Marv Johnson,-12.797
1973,46,It's Time To Cry,Paul Anka,-12.81
1973,47,Tell Laura I Love Her,Ray Peterson,-11.235
1973,48,Mama,Connie Francis,-12.475
1973,49,Footsteps,Steve Lawrence,-10.37
1973,50,So Sad,Everly Brothers,-15.689
1973,51,That's All You Gotta Do,Brenda Lee,-7.919
1973,52,Walking To New Orleans,Fats Domino,-8.175
1973,53,Among My Souvenirs,Connie Francis,-6.218
1973,54,Swingin' School,Bobby Rydell,-5.38
1973,55,A Rockin' Good Way,Dinah Washington and Brook Benton,-10.655
1973,56,Stairway To Heaven,Neil Sedaka,-11.736
1973,57,My Home Town,Paul Anka,-10.743
1973,58,Georgia On My Mind,Ray Charles,-11.452
1973,59,Cherry Pie,Skip and Flip,-16.861
1973,60,Wonderful World,Sam Cooke,-10.23
1973,61,Tracy's Theme,Spencer Ross,
1973,62,Lady Luck,Lloyd Price,-6.434
1973,63,Step By Step,Crests,-10.767
1973,64,Happy-Go-Lucky Me,Paul Evans,-10.97
1973,65,Young Emotions,Ricky Nelson,-9.145
1973,66,Dreamin',Johnny Burnette,-9.838
1973,67,Poetry In Motion,Johnny Tillotson,-7.332
1973,68,O Dio Mio,Annette,-7.935
1973,69,You Talk Too Much,Joe Jones,-9.229
1973,70,Beatnik Fly,Johnny and The Hurricanes,-9.436
1973,71,When Will I Be Loved,Everly Brothers,-10.553
1973,72,Let's Think About Livin',Bob Luman,-6.442
1973,73,Heartaches By The Number,Guy Mitchell,-11.203
1973,74,In My Little Corner Of The World,Anita Bryant,-11.052
1973,75,Doggin' Around,Jackie Wilson,-9.19
1973,76,Little Bitty Girl,Bobby Rydell,-6.117
1973,77,Money,Barret Strong,-11.792
1973,78,Stay,Maurice Williams,-14.187
1973,79,Lonely Weekends,Charlie Rich,-6.469
1973,80,Sandy,Larry Hall,-8.507
1973,81,Bette Davis Eyes,Kim Carnes,-10.271
1973,82,Endless Love,Diana Ross and Lionel Richie,-13.657
1973,83,Lady,Kenny Rogers,-16
1973,84,(Just Like) Starting Over,John Lennon,-6.16
1973,85,Jessie's Girl,Rick Springfield,-5.851
1973,86,Celebration,Kool and The Gang,-11.854
1973,87,Kiss On My List,Daryl Hall and John Oates,-9.478
1973,88,I Love A Rainy Night,Eddie Rabbitt,-7.724
1973,89,9 To 5,Dolly Parton,-5.852
1973,90,Keep On Loving You,REO Speedwagon,-5.963
1973,91,"Theme From ""Greatest American Hero"" (Believe It Or Not)",Joey Scarbury,-5.903
1973,92,Morning Train (Nine To Five),Sheena Easton,-10.618
1973,93,Being With You,Smokey Robinson,-9.529
1973,94,Queen Of Hearts,Juice Newton,-11.522
1973,95,Rapture,Blondie,-8.258
1973,96,A Woman Needs Love,Ray Parker Jr. and Raydio,-12.07
1973,97,The Tide Is High,Blondie,-7.273
1973,98,Just The Two Of Us,Grover Washington Jr.,-9.303
1973,99,Slow Hand,Pointer Sisters,-7.766
1973,100,I Love You,Climax Blues Band,-8.805
1974,1,Woman,John Lennon,-6.373
1974,2,Sukiyaki,A Taste Of Honey,-8.854
1974,3,The Winner Takes It All,ABBA,-6.783
1974,4,Medley,Stars On 45,-6.174
1974,5,Angel Of The Morning,Juice Newton,-12.634
1974,6,Love On The Rocks,Neil Diamond,-17.025
1974,7,Every Woman In The World,Air Supply,-16.918
1974,8,The One That You Love,Air Supply,-8.072
1974,9,Guilty,Barbra Streisand and Barry Gibb,-9.328
1974,10,The Best Of Times,Styx,-11.853
1974,11,Elvira,Oak Ridge Boys,-17.42
1974,12,Take It On The Run,REO Speedwagon,-5.679
1974,13,No Gettin' Over Me,Ronnie Milsap,-10.064
1974,14,Living Inside Myself,Gino Vannelli,-13.195
1974,15,Woman In Love,Barbra Streisand,-16.311
1974,16,Boy From New York City,Manhattan Transfer,-12.752
1974,17,Urgent,Foreigner,-5.849
1974,18,Passion,Rod Stewart,-12.691
1974,19,Lady (You Bring Me Up),Commodores,-6.674
1974,20,Crying,Don Mclean,-10.889
1974,21,Hearts,Marty Balin,-9.124
1974,22,It's My Turn,Diana Ross,-10.221
1974,23,You Make My Dreams,Daryl Hall and John Oates,-12.151
1974,24,I Don't Need You,Kenny Rogers,-14.475
1974,25,How 'Bout Us,Champaign,-11.405
1974,26,Hit Me With Your Best Shot,Pat Benatar,-9.05
1974,27,The Breakup Song,Greg Kihn Band,-4.002
1974,28,Time,Alan Parsons Project,-12.701
1974,29,Hungry Heart,Bruce Springsteen,-7.41
1974,30,Sweetheart,Franke and The Knockouts,-6.934
1974,31,Someone's Knockin',Terri Gibbs,
1974,32,More Than I Can Say,Leo Sayer,-12.77
1974,33,Together,Tierra,-5.997
1974,34,Too Much Time On My Hands,Styx,-13.588
1974,35,What Are We Doin' In Love,Dottie West,-6.584
1974,36,Who's Crying Now,Journey,-9.732
1974,37,"De Do Do Do, De Da Da",Police,-8.897
1974,38,This Little Girl,Gary U.S. Bonds,-7.511
1974,39,Stop Draggin' My Heart Around,Stevie Nicks With Tom Petty and The Heartbreakers,-8.384
1974,40,Giving It Up For Your Love,Delbert McClinton,-9.319
1974,41,A Little In Love,Cliff Richard,-13.612
1974,42,America,Neil Diamond,-14.807
1974,43,Ain't Even Done With The Night,John Cougar,-6.334
1974,44,Arthur's Theme,Christopher Cross,-11.169
1974,45,Another One Bites The Dust,Queen,-6.594
1974,46,Games People Play,Alan Parsons Project,-10.517
1974,47,I Can't Stand It,Eric Clapton,-7.643
1974,48,While You See A Chance,Steve Winwood,-12.108
1974,49,Master Blaster,Stevie Wonder,-14.893
1974,50,Hello Again,Neil Diamond,-16.961
1974,51,Don't Stand So Close To Me,Police,-9.524
1974,52,Hey Nineteen,Steely Dan,-11.1
1974,53,I Ain't Gonna Stand For It,Stevie Wonder,-15.261
1974,54,All Those Years Ago,George Harrison,-6.832
1974,55,Step By Step,Eddie Rabbitt,-7.563
1974,56,The Stroke,Billy Squier,-6.012
1974,57,Feels So Right,Alabama,-11.162
1974,58,Sweet Baby,Stanley Clarke and George Duke,
1974,59,Same Old Lang Syne,Dan Fogelberg,-9.131
1974,60,Cool Love,Pablo Cruise,-12.929
1974,61,Hold On Tight,ELO,-11.792
1974,62,It's Now Or Never,John Schneider,
1974,63,Treat Me Right,Pat Benatar,-9.39
1974,64,Winning,Santana,-13.251
1974,65,What Kind Of Fool,Barbra Streisand and Barry Gibb,-15.742
1974,66,Watching The Wheels,John Lennon,-11.016
1974,67,Tell It Like It Is,Heart,-6.553
1974,68,Smoky Mountain Rain,Ronnie Milsap,-15.077
1974,69,I Made It Through The Rain,Barry Manilow,-10.307
1974,70,You've Lost That Lovin' Feelin',Daryl Hall and John Oates,
1974,71,Suddenly,Olivia Newton-John and Cliff Richard,-19.785
1974,72,For Your Eyes Only,Sheena Easton,-7.777
1974,73,The Beach Boys Medley,Beach Boys,-4.999
1974,74,Whip It,Devo,-7.255
1974,75,Modern Girl,Sheena Easton,-12.017
1974,76,Really Wanna Know You,Gary Wright,
1974,77,Seven Year Ache,Rosanne Cash,-8.651
1974,78,I'm Coming Out,Diana Ross,-9.168
1974,79,Miss Sun,Boz Scaggs,-15.091
1974,80,Time Is Time,Andy Gibb,-5.869
1974,81,Blue Tango,Leroy Anderson,-22.657
1974,82,Wheel Of Fortune,Kay Starr,-10.278
1974,83,Cry,Johnnie Ray,-15.5
1974,84,You Belong To Me,Jo Stafford,-12.014
1974,85,"Auf Wiederseh'n, Sweetheart",Vera Lynn,-15.349
1974,86,Half As Much,Rosemary Clooney,-12.424
1974,87,Wish You Were Here,Eddie Fisher and Hugo Winterhalter,
1974,88,I Went To Your Wedding,Patti Page,-12.663
1974,89,Here In My Heart,Al Martino,-9.598
1974,90,Delicado,Percy Faith,-12.571
1974,91,Kiss Of Fire,Georgia Gibbs,-11.375
1974,92,Anytime,Eddie Fisher and Hugo Winterhalter,
1974,93,Tell Me Why,Four Aces,-12.747
1974,94,Blacksmith Blues,Ella Mae Morse,-11.298
1974,95,Jambalaya,Jo Stafford,-12.846
1974,96,Botch-a-me,Rosemary Clooney,-8.485
1974,97,A Guy Is A Guy,Doris Day,-14.098
1974,98,The Little White Cloud That Cried,Johnnie Ray,-19.235
1974,99,High Noon,Frankie Laine,-17.869
1974,100,I'm Yours,Eddie Fisher and Hugo Winterhalter,
1975,1,Glow Worm,Mills Brothers,-12.231
1975,2,It's In The Book,Johnny Standley,
1975,3,Slow Poke,Pee Wee King,-13.854
1975,4,Walkin' My Baby Back Home,Johnnie Ray,-19.227
1975,5,Meet Mr. Callaghan,Les Paul,-13.939
1975,6,I'm Yours,Don Cornell,-17.889
1975,7,I'll Walk Alone,Don Cornell,-16.765
1975,8,Tell Me Why,Eddie Fisher and Hugo Winterhalter,
1975,9,Trying,Hilltoppers,-7.109
1975,10,"Please, Mr. Sun",Johnnie Ray,-16.101
1975,11,Too Close,Next,-9.952
1975,12,The Boy Is Mine,Brandy and Monica,-7.235
1975,13,You're Still The One,Shania Twain,-7.119
1975,14,Truly Madly Deeply,Savage Garden,-8.874
1975,15,How Do I Live,LeAnn Rimes,-7.989
1975,16,Together Again,Janet,-8.942
1975,17,All My Life,K-Ci and JoJo,-8.834
1975,18,Candle In The Wind 1997 / Something About The Way You Look Tonight,Elton John,-7.613
1975,19,Nice and Slow,Usher,-11.964
1975,20,I Don't Want To Wait,Paula Cole,-8.177
1975,21,How's It Going To Be,Third Eye Blind,-9.362
1975,22,"No, No, No",Destiny's Child,-3.574
1975,23,My Heart Will Go On,Celine Dion,-11.729
1975,24,Gettin' Jiggy Wit It,Will Smith,-4.505
1975,25,You Make Me Wanna...,Usher,-7.577
1975,26,My Way,Usher,-7.577
1975,27,My All,Mariah Carey,-10.249
1975,28,The First Night,Monica,-9.218
1975,29,Been Around The World,Puff Daddy and The Family,-11.631
1975,30,Adia,Sarah McLachlan,-10.535
1975,31,Crush,Jennifer Paige,-5.644
1975,32,Everybody (Backstreet's Back),Backstreet Boys,-5.198
1975,33,I Don't Want To Miss A Thing,Aerosmith,-5.162
1975,34,Body Bumpin (Yippie-Yi-Yo),Public Announcement,-7.744
1975,35,This Kiss,Faith Hill,-5.663
1975,36,I Don't Ever Want To See You Again,Uncle Sam,-7.017
1975,37,Let's Ride,Montell Jordan,-5.035
1975,38,Sex And Candy,Marcy Playground,-9.159
1975,39,Show Me Love,Robyn,-4.069
1975,40,A Song For Mama,Boyz II Men,-8.948
1975,41,What You Want,Mase,-6.593
1975,42,Frozen,Madonna,-10.917
1975,43,Gone Till November,Wyclef Jean,-7.957
1975,44,My Body,Lsg,-6.633
1975,45,Tubthumping,Chumbawamba,-7.504
1975,46,Deja Vu (Uptown Baby),Lord Tariq and Peter Gunz,-7.493
1975,47,I Want You Back,'N Sync,-3.22
1975,48,When The Lights Go Out,Five,-6.424
1975,49,They Don't Know,Jon B.,-10.358
1975,50,Make Em' Say Uhh!,Master P,-5.432
1975,51,Make It Hot,"Nicole feat. Missy ""Misdemeanor"" Elliott and Mocha",-9.265
1975,52,Never Ever,All Saints,-5.914
1975,53,I Get Lonely,Janet,-6.794
1975,54,Feel So Good,Mase,-8.464
1975,55,Say It,Voices Of Theory,-10.298
1975,56,Kiss The Rain,Billie Myers,-6.981
1975,57,Come With Me,Puff Daddy,-9.999
1975,58,Romeo And Juliet,Sylk-E Fyne,-8.153
1975,59,It's All About Me,Mya and Sisqo,-10.984
1975,60,I Will Come To You,Hanson,-6.995
1975,61,One Week,Barenaked Ladies,-6.003
1975,62,Swing My Way,K.P. and Envyi,-7.168
1975,63,The Arms Of The One Who Loves You,Xscape,-8.917
1975,64,My Love Is The Shhh!,Somethin' For The People,-5.886
1975,65,Daydreamin',Tatyana Ali,-7.565
1975,66,We're Not Making Love No More,Dru Hill,-6.938
1975,67,Semi-Charmed Life,Third Eye Blind,-6.576
1975,68,I Do,Lisa Loeb,-6.661
1975,69,Lookin' At Me,Mase,-8.27
1975,70,Looking Through Your Eyes,LeAnn Rimes,-11.566
1975,71,Lately,Divine,-12.398
1975,72,Quit Playing Games (With My Heart),Backstreet Boys,-4.952
1975,73,I Still Love You,Next,-10.49
1975,74,Time After Time,Inoj,-8.705
1975,75,Are You Jimmy Ray?,Jimmy Ray,-5.707
1975,76,Cruel Summer,Ace Of Base,-1.97
1975,77,I Got The Hook Up!,Master P,-5.655
1975,78,Victory,Puff Daddy and The Family,-6.13
1975,79,Too Much,Spice Girls,-4.992
1975,80,Ghetto Supastar (That Is What You Are),Pras Feat. Ol' Dirty Bastard and Mya,
1975,81,How Deep Is Your Love,Dru Hill feat. Redman,
1975,82,Friend Of Mine,Kelly Price,-9.026
1975,83,Turn It Up [Remix] / Fire It Up,Busta Rhymes,-8.598
1975,84,I'll Be,Edwin McCain,-5.524
1975,85,Ray Of Light,Madonna,-7.878
1975,86,All For You,Sister Hazel,-6.378
1975,87,Touch It,Monifah,-10.019
1975,88,"Money, Power and Respect",Lox,-3.901
1975,89,Bitter Sweet Symphony,Verve,-6.006
1975,90,Dangerous,Busta Rhymes,-8.446
1975,91,Spice Up Your Life,Spice Girls,-5.067
1975,92,Because Of You,98 Degrees,-6.147
1975,93,The Mummers' Dance,Loreena McKennitt,-11.53
1975,94,All Cried Out,Allure feat. 112,
1975,95,Still Not A Player,Big Punisher feat. Joe,-6.518
1975,96,The One I Gave My Heart To,Aaliyah,-7.932
1975,97,Foolish Games / You Were Meant For Me,Jewel,
1975,98,Love You Down,Inoj,-7.896
1975,99,Do For Love,2Pac,-3.956
1975,100,Raise The Roof,Luke,-6.629
1976,1,Heaven,Nu Flavor,-12.1
1976,2,The Party Continues,Jd,
1976,3,Sock It 2 Me,"Missy ""Misdemeanor"" Elliott feat. Da Brat",
1976,4,Butta Love,Next,-8.412
1976,5,A Rose Is Still A Rose,Aretha Franklin,-7.551
1976,6,4 Seasons Of Loneliness,Boyz II Men,-10.494
1976,7,Father,LL Cool J,-10.882
1976,8,Thinkin' Bout It,Gerald Levert,-5.191
1976,9,Nobody's Supposed To Be Here,Deborah Cox,-5.3
1976,10,Westside,TQ,-6.665
1976,11,Wooly Bully,Sam The Sham and The Pharaohs,-11.89
1976,12,I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,-4.809
1976,13,(I Can't Get No) Satisfaction,Rolling Stones,-7.842
1976,14,You Were On My Mind,We Five,-8.105
1976,15,You've Lost That Lovin' Feelin',Righteous Brothers,-14.303
1976,16,Downtown,Petula Clark,-6.817
1976,17,Help!,Beatles,-11.83
1976,18,Can't You Hear My Heartbeat,Herman's Hermits,-7.836
1976,19,Crying In The Chapel,Elvis Presley,-13.812
1976,20,My Girl,Temptations,-10.72
1976,21,"Help Me, Rhonda",Beach Boys,-6.243
1976,22,King Of The Road,Roger Miller,-18.934
1976,23,The Birds And The Bees,Jewel Aikens,
1976,24,"Hold Me, Thrill Me, Kiss Me",Mel Carter,-6.522
1976,25,Shotgun,Jr. Walker and The All Stars,-5.737
1976,26,I Got You Babe,Sonny and Cher,-9.057
1976,27,This Diamond Ring,Gary Lewis and The Playboys,-10.635
1976,28,"The ""In"" Crowd",Ramsey Lewis Trio,-19.55
1976,29,Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits,-9.53
1976,30,Stop! In The Name Of Love,Supremes,-7.515
1976,31,Unchained Melody,Righteous Brothers,-16.652
1976,32,Silhouettes,Herman's Hermits,-8.399
1976,33,I'll Never Find Another You,Seekers,-7.666
1976,34,"Cara, Mia",Jay and The Americans,-9.392
1976,35,Mr. Tambourine Man,Byrds,-9.564
1976,36,Cast Your Fate To The Wind,Sounds Orchestral,-13.499
1976,37,"Yes, I'm Ready",Barbara Mason,-8.798
1976,38,What's New Pussycat?,Tom Jones,-13.274
1976,39,Eve Of Destruction,Barry McGuire,-13.494
1976,40,Hang On Sloopy,McCoys,-12.099
1976,41,Ticket To Ride,Beatles,-6.777
1976,42,Red Roses For A Blue Lady,Bert Kaempfert and His Orch.,
1976,43,Papa's Got A Brand New Bag,James Brown and The Famous Flames,-11.024
1976,44,Game Of Love,Wayne Fontana and The Mindbenders,-4.298
1976,45,The Name Game,Shirley Ellis,-5.352
1976,46,I Know A Place,Petula Clark,-9.637
1976,47,Back In My Arms Again,Supremes,-9.005
1976,48,Baby I'm Yours,Barbara Lewis,-14.282
1976,49,The Jolly Green Giant,Kingsmen,-8.497
1976,50,"Hush, Hush, Sweet Charlotte",Patti Page,-17.254
1976,51,Like A Rolling Stone,Bob Dylan,-6.836
1976,52,I'm Telling You Now,Freddie and The Dreamers,-6.861
1976,53,Ferry Cross The Mersey,Gerry and The Pacemakers,-11.494
1976,54,Just Once In My Life,Righteous Brothers,-16.725
1976,55,Seventh Son,Johnny Rivers,-21.019
1976,56,"I'm Henry VIII, I Am",Herman's Hermits,-10.555
1976,57,A Walk In The Black Forest,Horst Jankowski,-11.896
1976,58,For Your Love,Yardbirds,-10.258
1976,59,California Girls,Beach Boys,-6.069
1976,60,Go Now,Moody Blues,-10.082
1976,61,Goldfinger,Shirley Bassey,-9.646
1976,62,Down In The Boondocks,Billy Joe Royal,-11.031
1976,63,Baby The Rain Must Fall,Glenn Yarbrough,-10.105
1976,64,Catch Us If You Can,Dave Clark Five,-14.394
1976,65,Eight Days A Week,Beatles,-7.811
1976,66,Just A Little,Beau Brummels,-9.179
1976,67,You Turn Me On,Ian Whitcomb,-8.55
1976,68,I'll Be Doggone,Marvin Gaye,-6.615
1976,69,Save Your Heart For Me,Gary Lewis and The Playboys,-10.338
1976,70,Tired Of Waiting For You,Kinks,-8.116
1976,71,Count Me In,Gary Lewis and The Playboys,-8.874
1976,72,All Day And All Of The Night,Kinks,-7.839
1976,73,What The World Needs Now Is Love,Jackie DeShannon,-9.536
1976,74,It's Not Unusual,Tom Jones,-10.014
1976,75,She's About A Mover,Sir Douglas Quintet,-5.063
1976,76,Shake,Sam Cooke,-7.582
1976,77,Wonderful World,Herman's Hermits,-7.659
1976,78,Nowhere To Run,Martha and The Vandellas,-9.316
1976,79,Heart Full Of Soul,Yardbirds,-9.743
1976,80,Love Potion Number Nine,Searchers,-8.449
1976,81,Laurie (Strange Things Happen),Dickle Lee,
1976,82,Baby Don't Go,Sonny and Cher,-9.087
1976,83,It Ain't Me Babe,Turtles,-5.992
1976,84,Tell Her No,Zombies,-10.139
1976,85,I Go To Pieces,Peter and Gordon,-8.237
1976,86,Red Roses For A Blue Lady,Vic Dana,-11.507
1976,87,Don't Just Stand There,Patty Duke,-15.044
1976,88,The Tracks Of My Tears,Miracles,-10.789
1976,89,Too Many Rivers,Brenda Lee,-12.655
1976,90,I Like It Like That,Dave Clark Five,-8.037
1976,91,Little Things,Bobby Goldsboro,-14.025
1976,92,True Love Ways,Peter and Gordon,-9.592
1976,93,It's The Same Old Song,Four Tops,-3.535
1976,94,You've Got Your Troubles,Fortunes,-9.184
1976,95,Hold What You've Got,Joe Tex,-16.522
1976,96,We Gotta Get Out Of This Place,Animals,-5.276
1976,97,"Laugh, Laugh",Beau Brummels,-8.768
1976,98,The Last Time,Rolling Stones,-5.146
1976,99,Do You Believe In Magic,Lovin' Spoonful,-7.963
1976,100,All I Really Want To Do,Cher,-11.805
1977,1,Take Me Back,Little Anthony and The Imperials,-11.353
1977,2,I Want Candy,Strangeloves,-10.072
1977,3,Ooo Baby Baby,Miracles,-9.362
1977,4,Laugh At Me,Sonny,-8.382
1977,5,Treat Her Right,Roy Head,-7.517
1977,6,The Race Is On,Jack Jones,-7.951
1977,7,I'm A Fool,"Dino, Desi and Billy",-13.501
1977,8,The Boy From New York City,Ad Libs,-5.942
1977,9,Keep Searchin',Del Shannon,-9.465
1977,10,How Sweet It Is (To Be Loved By You),Marvin Gaye,-10.106
1977,11,Uptown Funk!,Mark Ronson feat. Bruno Mars,-7.223
1977,12,Thinking Out Loud,Ed Sheeran,-6.061
1977,13,See You Again,Wiz Khalifa feat. Charlie Puth,-7.503
1977,14,Trap Queen,Fetty Wap,-3.803
1977,15,Sugar,Maroon 5,-7.055
1977,16,Shut Up and Dance,Walk The Moon,-3.804
1977,17,Blank Space,Taylor Swift,-5.421
1977,18,Watch Me,Silento,-8.541
1977,19,Earned It (Fifty Shades Of Grey),Weeknd,-5.919
1977,20,The Hills,Weeknd,-7.065
1977,21,Cheerleader (Felix Jaehn Remix),OMI,-6.081
1977,22,Can't Feel My Face,Weeknd,-5.526
1977,23,Love Me Like You Do,Ellie Goulding,-6.646
1977,24,Take Me To Church,Hozier,-5.303
1977,25,Bad Blood,Taylor Swift feat. Kendrick Lamar,-13.285
1977,26,Lean On,Major Lazer and DJ Snake feat. M0,
1977,27,Want To Want Me,Jason Derulo,-5.508
1977,28,Shake It Off,Taylor Swift,-5.414
1977,29,Where Are U Now,Skrillex and Diplo With Justin Bieber,-4.038
1977,30,Fight Song,Rachel Platten,-4.987
1977,31,679,Fetty Wap feat. Remy Boyz,-5.738
1977,32,Lips Are Movin,Meghan Trainor,-5.402
1977,33,Worth It,Fifth Harmony feat. Kid Ink,-3.865
1977,34,Post To Be,Omarion feat. Chris Brown and Jhene Aiko,-5.655
1977,35,"Honey, I'm Good.",Andy Grammer,-7.289
1977,36,I'm Not The Only One,Sam Smith,-5.795
1977,37,Good For You,Selena Gomez feat. A$AP Rocky,-13.829
1977,38,All About That Bass,Meghan Trainor,-3.724
1977,39,Style,Taylor Swift,-5.572
1977,40,Hotline Bling,Drake,-8.132
1977,41,Hey Mama,"David Guetta feat. Nicki Minaj, Bebe Rexha and Afrojack",-4.091
1977,42,G.D.F.R.,Flo Rida feat. Sage The Gemini and Lookas,-16.17
1977,43,What Do You Mean?,Justin Bieber,-8.273
1977,44,Photograph,Ed Sheeran,-10.48
1977,45,Hello,Adele,-6.095
1977,46,Stitches,Shawn Mendes,-6.681
1977,47,Talking Body,Tove Lo,-5.449
1977,48,Jealous,Nick Jonas,-3.614
1977,49,Time Of Our Lives,Pitbull and Ne-Yo,-9.531
1977,50,Locked Away,R. City feat. Adam Levine,-14.365
1977,51,Somebody,Natalie La Rose feat. Jeremih,-13.819
1977,52,FourFiveSeconds,"Rihanna, Kanye West, and Paul McCartney",-10.529
1977,53,Centuries,Fall Out Boy,-2.817
1977,54,My Way,Fetty Wap feat. Monty,-3.103
1977,55,Take Your Time,Sam Hunt,-5.603
1977,56,Animals,Maroon 5,-6.46
1977,57,I Don't F**k With You,Big Sean feat. E-40,-7.251
1977,58,B**** Better Have My Money,Rihanna,
1977,59,Flex (Ooh Ooh Ooh),Rich Homie Quan,-7.533
1977,60,Nasty Freestyle,T-Wayne,-7.116
1977,61,Only,"Nicki Minaj feat. Drake, Lil Wayne and Chris Brown",-15.907
1977,62,Elastic Heart,Sia,-4.998
1977,63,Cool For The Summer,Demi Lovato,-5.587
1977,64,Renegades,X Ambassadors,-6.003
1977,65,I Don't Mind,Usher feat. Juicy J,-8.631
1977,66,Love Me Harder,Ariana Grande and The Weeknd,-4.065
1977,67,Wildest Dreams,Taylor Swift,-7.417
1977,68,Stay With Me,Sam Smith,-6.444
1977,69,You Know You Like It,DJ Snake and Alunageorge,-14.133
1977,70,Uma Thurman,Fall Out Boy,-2.608
1977,71,11-Jul,Beyonce,-5.137
1977,72,The Heart Wants What It Wants,Selena Gomez,-4.874
1977,73,Girl Crush,Little Big Town,-10.22
1977,74,Slow Motion,Trey Songz,-7.834
1977,75,Drag Me Down,One Direction,-5.672
1977,76,Truffle Butter,Nicki Minaj feat. Drake and Lil Wayne,-12.293
