track_id,track_name,artist_name,album_name,release_date,release_date_precision,loudness
5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. Beyoncé),"Megan Thee Stallion, Beyoncé",Savage Remix (feat. Beyoncé),2020-04-29,day,-4.772
5vIvHVCP0n6EXTMH0fOpAp,You Can't Change That,Raydio,Rock On,1979,year,-5.983
5vVuiXoHyRGxJeCaHUpgae,Love Is Alive,Gary Wright,The Dream Weaver,1975,year,-13.632
5vZ1BKMSLgrxxPYGMR904n,Mother and Child Reunion,Paul Simon,Paul Simon,1972-01-14,day,-7.704
5vk9PL1tTyWrQY3TqRq2Rg,Patches,Clarence Carter,Patches,1970,year,-12.843
5vlEg2fT4cFWAqU5QptIpQ,Replay,Iyaz,Replay,2009-08-11,day,-6.323
5vywtoD7fO1CP0B2wtm6I6,Control,Janet Jackson,Control,1986-02-04,day,-12.487
5w1ingzqrsJka9nlnEFB64,Nights In White Satin,The Moody Blues,Nights In White Satin,2017-05-19,day,-12.064
5w9c2J52mkdntKOmRLeM2m,Con Calma,"Daddy Yankee, Snow",Con Calma,2019-01-24,day,-2.652
5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,My Chemical Romance,The Black Parade,2006-10-23,day,-4.103
5x9MJycRilBm2SNavzt9yF,Coming Out of the Dark,Gloria Estefan,Into The Light,1991-01-29,day,-11.694
5x9RZg7HfXGY3JayXL3seF,Cats In The Cradle,Ugly Kid Joe,America's Least Wanted,1992-01-01,day,-9.653
5xE7sFTlv2yrG9mmhDSpdq,Come and Talk to Me - Remix,Jodeci,R&B Hits,2005-10-04,day,-6.823
5xEM5hIgJ1jjgcEBfpkt2F,Complicated,Avril Lavigne,Let Go,2002-06-04,day,-5.898
5xJsCDx7vTR5ApF0SUIPJp,St. Elmo's Fire (Man In Motion),John Parr,80's AOR Essentials,2021-01-29,day,-10.945
5xTtaWoae3wi06K5WfVUUH,Shake It Off,Taylor Swift,1989,2014-10-27,day,-5.414
5xWouoFr2cBudxLuTy4jfA,Let Me Be There,"Delta Goodrem, Olivia Newton-John",I Honestly Love You,2018-05-11,day,-6.095
5xbqrbNPBTAOGDA6GD3O46,Words Get In the Way,Miami Sound Machine,Primitive Love,1985-08-13,day,-17.352
5xl5582IihbEZAnfj0xyso,Straight Up,Paula Abdul,Forever Your Girl,1988-01-01,day,-8.252
5xwmLfRd5kLb6XohkIqNV2,Joy,"Apollo 100, Tom Parker",Joy,1972-08-08,day,-12.899
5yGTQzYbEdY6B9RFZJypgt,Rhythm Of The Night,DeBarge,Rhythm Of The Night,1985,year,-12.328
5yMXAaSvxo12QkYU75Ixv0,Luka,Suzanne Vega,Solitude Standing,1987-01-01,day,-10.654
5yR9u8QiOt8hJaddv32oo7,I Feel for You,Chaka Khan,I Feel for You,1984,year,-8.993
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),"Drake, Future",Life Is Good (feat. Drake),2020-01-10,day,-5.831
5yaCquc7koPqtgj7v0lwHX,Waiting for Tonight,Jennifer Lopez,On The 6,1999-06-01,day,-6.165
5ygDXis42ncn6kYG14lEVG,Baby Shark,Pinkfong,Pinkfong Animal Songs,2017-07-27,day,-1.746
5yhKaacMZGRo4s6evJx9vk,Bad (feat. Rihanna) - Remix,"Rihanna, Wale",The Gifted,2013-06-25,day,-6.594
5yogRsv5ggT6iCnFgvdpho,Stray Cat Strut,Stray Cats,Built For Speed,1982-01-01,day,-9.482
5yrsBzgHkfu2idkl2ILQis,You Don't Mess Around with Jim,Jim Croce,You Don't Mess Around With Jim,1972-04-01,day,-11.379
5yu4k3JuqCNaXFPje3fNs7,Love's Theme,Love Unlimited Orchestra,All-Time Greatest Hits,1994-08-10,day,-10.603
5yxIenY5kSLlgTr3XGYw9p,Rock With You,Michael Jackson,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",1995-06-16,day,-6.494
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,An Innocent Man,1983-08-08,day,-2.986
5zSwmohdHeH2xmrWDFZUZZ,Go Home,Stevie Wonder,In Square Circle,1985-09-13,day,-15.939
5zVKisBri6JH1fooBhUaVq,Time Passages,Al Stewart,Time Passages,1978,year,-7.176
5zn1hpm9N0ylKB7kOtpCw2,No More (Baby I'ma Do Right),3LW,3LW,2000-11-06,day,-7.08
604LxJPBmJxR7nN6SxXXYt,You Are,Lionel Richie,Friends Never Fail,2021-06-09,day,-10.21
608a1wIsSd5KzMEqm1O7w3,I'm On One,"Drake, Lil Wayne, DJ Khaled, Rick Ross",We The Best Forever,2011-01-01,day,-3.499
60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,Hybrid Theory (Bonus Edition),2000-10-24,day,-5.87
60g4sp8i3gXSb1EkphMl1g,Crash and Burn,Savage Garden,Affirmation,1999-11-09,day,-8.458
60jzFy6Nn4M0iD1d94oteF,Rude Boy,Rihanna,Rated R,2009-11-20,day,-4.496
60mGckXEG1EzR4VmjYLfEW,Guilty (feat. Barry Gibb),"Barbra Streisand, Barry Gibb",Guilty,1980-09-23,day,-15.656
60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",Pharrell Williams,G I R L,2014-03-03,day,-4.662
60wwxj6Dd9NJlirf84wr2c,Clarity,"Zedd, Foxes",Clarity,2012-01-01,day,-3.48
6120uJUyg6QDzaAJUosTx5,Knock On Wood,Amii Stewart,Greatest Hits,2012-10-17,day,-11.199
618K2eozL0nM4nf0d8Q5r6,Why Do Fools Fall In Love,Diana Ross,Why Do Fools Fall in Love (Expanded Edition),1981-09-14,day,-5.463
61HQWI1Woxup7CnGwVUsdI,Written in the Stars (feat. Eric Turner),"Tinie Tempah, Eric Turner",Disc-Overy,2010-05-31,day,-3.534
61LtVmmkGr8P9I2tSPvdpf,Teach Me How to Dougie,Cali Swag District,The Kickback,2011-07-12,day,-4.981
61OQuSzsom6geFCA18JwO6,Never Been To Spain - Single Version,Three Dog Night,Harmony,1971,year,-15.014
61Qhe2mHSLhUE04QeK4lkD,Breakaway,Kelly Clarkson,Breakaway,2004-01-17,day,-4.179
61cJFE80UmxuAr47TZ1hik,Crazy Little Thing Called Love,Queen,Greatest Hits,1981-10-26,day,-13.409
61sQYdFNS6sEBYCyr1q5gn,I'll Make Love To You,Boyz II Men,II,1994-01-01,day,-8.038
61vIGLnOsYaydUUKfJ9XC5,"Give It Up, Turn It Loose",En Vogue,Funky Divas,1992-03-24,day,-8.778
623ZeL2lWuz5v03TVkRBZa,Private Dancer - Single Edit,Tina Turner,Simply the Best,1991-01-01,day,-7.574
62EAqniDMuMIk92eoBZJ5p,In My House - Single Version,Mary Jane Girls,"Hitsville USA, The Motown Collection 1972-1992",1993-01-15,day,-9.496
62GYoGszQfROZswLee6W3O,Give Me the Night,George Benson,The George Benson Collection,1981,year,-15.673
62PaSfnXSMyLshYJrlTuL3,Hello,Adele,25,2015-11-20,day,-6.134
62QRbVm7DqR3eoqgT7pEfs,The Morning After - Single Version,Maureen McGovern,Best Of/20th Century,2005-01-01,day,-7.225
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),2019-11-26,day,-7.567
62utntNdsx80hraXA5ha0Q,Never Lie,Immature,Playtyme Is Over,1994-01-01,day,-10.236
637V2ymBt4Ljlbz4EmRys8,This Used to Be My Playground,Madonna,Something to Remember,1995-11-17,day,-11.692
63IItP7504rQwYgZqmsznL,Wait,White Lion,Pride,1987,year,-10.139
63PIgPkDf3rswlU4ZWCYAM,What About Your Friends,TLC,Ooooooohhh... On The TLC Tip,1992-02-25,day,-10.108
63Ql2zSLiBryLRPihaUToK,Object of My Desire,Starpoint,Restless,1985,year,-10.906
63W4sfeRTTiNKFLAzUJHFe,Alright,Janet Jackson,Rhythm Nation 1814,1989-09-19,day,-7.083
63aVbch5VRXtQnCITdeDTZ,Until It Sleeps,Metallica,Load,1996-06-04,day,-4.458
63eB5GlSrkTtz06vfqBPcN,Hello,Lionel Richie,Love Songs 2021,2021-01-29,day,-9.576
63gcHyuhAC8G2C0bVQUOJI,Rockin' Robin,Michael Jackson,Got To Be There,1972-01-24,day,-8.224
63rbP24OzfaQCJjsHWZXnY,Where Them Girls At (feat. Nicki Minaj & Flo Rida),"Nicki Minaj, Flo Rida, David Guetta",Nothing but the Beat 2.0,2011-08-26,day,-3.117
63xdwScd1Ai1GigAwQxE8y,Let's Stay Together,Al Green,Let's Stay Together,1972,year,-10.701
63y6xWR4gXz7bnUGOk8iI6,Into You,Ariana Grande,Dangerous Woman,2016-05-20,day,-5.948
647q0KZHceDZTyLExHU0ue,I Can't Wait,Nu Shooz,I Can't Wait: Collected,2019-03-15,day,-4.63
648BMGrt98kUbLo24A4vgj,Hip To Be Square,Huey Lewis & The News,Fore!,1986-01-01,day,-11.089
64GRDrL1efgXclrhVCeuA0,Lay Me Down,"Sam Smith, John Legend",In The Lonely Hour (Drowning Shadows Edition),2015-11-06,day,-11.138
64yrDBpcdwEdNY9loyEGbX,21 Guns,Green Day,21st Century Breakdown,2009-05-15,day,-4.939
659kkKUPzX3KyWiRkL8OS1,If You Love Me (Let Me Know) [Live],Olivia Newton-John,Summer Nights - Live in Las Vegas,2015-03-03,day,-7.235
65D95SmygxGCQGiI64eaZf,Independent (feat. Lil' Boosie and Lil' Phat),"Boosie Badazz, Webbie, Lil Phat",Savage Life 2 (Explicit Version),2008-02-25,day,-5.988
65ILbAZRAwZQ3omWKE0OIW,Talk to Me,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nicks,2007-03-27,day,-6.385
65KzDXZm9aQt8sA1k0ZVG3,The Space Between,Dave Matthews Band,Everyday,2001-02-27,day,-6.278
65eRcjlStTnk8opG5eIQ8Z,25 or 6 to 4,Chicago,Chicago IX: Chicago's Greatest Hits,1975-11-10,day,-9.866
65h7Qhxl2WfW31Bl6sjWAI,Suddenly,Billy Ocean,Suddenly (Expanded Edition),1984-09-12,day,-9.512
65lHwG8JFJs67PnOUhCYPq,Fire,The Pointer Sisters,Energy (Expanded Edition),1978,year,-9.332
663Karu2rvKLdnY0eo1n3M,Call Me When You're Sober,Evanescence,The Open Door,2006-01-01,day,-4.094
665Jxlgi1HamPKbW1vwzx4,We Belong,Pat Benatar,Tropico,1984,year,-14.108
66AMCAjrOk7c957i3ej06f,Po Pimp,Do Or Die,Picture This,1996,year,-14.248
66ZcOcouenzZEnzTJvoFmH,The Sweet Escape,"Gwen Stefani, Akon",The Sweet Escape,2006-01-01,day,-3.502
66f0rfiEAjfM7mqhp7Gyy1,Solitaire,Laura Branigan,The Best of Branigan,1995-06-06,day,-5.298
66gG8RzSA2sVQwME8e43wX,Fox On The Run,Sweet,Best Of Sweet,1993-01-01,day,-8.669
66rdGSb6FMm0neFXxmJdPQ,Who's Holding Donna Now?,DeBarge,Rhythm Of The Night,1985,year,-14.648
67HKtdqchK0rmODxsBeWT8,Can You Feel The Love Tonight,Elton John,Love Songs,1995-11-06,day,-9.261
67J6NR2Tdl0h2epWHcCBBN,Getaway,"Earth, Wind & Fire",Spirit,1976-09,month,-9.412
67T6l4q3zVjC5nZZPXByU8,Whatcha Say,Jason Derulo,Jason Derulo,2010-02-24,day,-5.507
67XyC1GdSkKb9sbRRkUDXS,Shotta Flow (Feat. Blueface) [Remix],"NLE Choppa, Blueface",Shotta Flow (Feat. Blueface) [Remix],2019-06-20,day,-4.768
67ZorjDM25q7bETfLbHdfS,You're the One,SWV,New Beginning,1996-04-23,day,-7.151
67awxiNHNyjMXhVgsHuIrs,Turn Down for What,"DJ Snake, Lil Jon",Turn Down for What,2013-12-18,day,-4.1
687YZan9Gol1UVvbpUSO6Y,I Wish,Stevie Wonder,Songs In The Key Of Life,1976-09-28,day,-10.401
68Qv4S2uJ0nLvdtWPrlOVt,Thought I'd Died And Gone To Heaven,Bryan Adams,Waking Up The Neighbours,1991-09-24,day,-8.193
68Zq7PMcPIQE8ol1x3gAqw,The Way I Live - Main Explicit,"Baby Boy Da Prince, Boosie Badazz",Across The Water,2006-01-01,day,-7.562
68scrpEYQeO5B0OqAr2w9h,Someone (feat. Puff Daddy),"Diddy, SWV",Release Some Tension,1997-07-29,day,-9.275
68uuz61IqrSJjO6ffO3yHc,Secret Garden,Bruce Springsteen,Greatest Hits,1995-02-27,day,-14.224
696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,ROXANNE,2019-10-10,day,-5.616
698R7h4SU5zyNil1iReHAX,I Know,Dionne Farris,Wild Seed - Wild Flower,1994-10-25,day,-6.815
69HICMmc6nNLucAx3aJX9M,Thank God I'm a Country Boy,John Denver,Back Home Again,1974-06-15,day,-9.58
69QIVIjPMnI1ABLBqh9P1b,Twisted,Keith Sweat,Keith Sweat,1996,year,-9.759
69Tyiih00ZZKboHFnXp0VF,The One and Only,Chesney Hawkes,Buddy's Song,1991-04-13,day,-11.063
69mFxANpGyq9s69LqH3d9G,I Love Your Smile,Shanice,Inner Child,1991-11-19,day,-8.745
69uJi5QsBtqlYkGURTBli8,I Can't Make You Love Me,Bonnie Raitt,Luck Of The Draw,1991-01-01,day,-16.728
69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,Coldplay,A Head Full of Dreams,2015-12-04,day,-3.887
6A1MJbqxcHvNcT0u9qMqEP,Don't Be Cruel,Cheap Trick,Lap Of Luxury,1988-04-12,day,-12.068
6A5NlmBCsCGbJ27jHQgKV5,Do You Remember,"Sean Paul, Lil Jon, Jay Sean",All Or Nothing,2009-01-01,day,-4.896
6A8OnjnpShshNpcqWtZRjr,Papa Don't Preach,Madonna,True Blue (Reissue),1986-06-30,day,-8.973
6ABtlkvl08XQo6Xu24FJaf,All This Love,DeBarge,All This Love,1982-04-28,day,-5.636
6ARbqGM8t1AYwZMMHQ8E8t,Don't Pull Your Love,"Hamilton, Joe Frank & Reynolds",Greatest Hits,1994-11-22,day,-12.134
6AZyiAl6mr3Jcp6AlmiQwF,It's so Easy,Linda Ronstadt,Simple Dreams,1977,year,-4.686
6AbaUu4XtHu7pGkPE94Tat,Live And Let Die,Wings,Wings Greatest,1978-11-22,day,-9.988
6Ac4NVYYl2U73QiTt11ZKd,Hooked on a Feeling,"Blue Swede, Björn Skifs",Hooked On A Feeling,1973,year,-6.728
6AdLyvisRKHLAwARaZMGr6,Take You There,Sean Kingston,Sean Kingston,2008-03-11,day,-4.321
6AeOM7N0rK3tYOINY2k5qy,It's Gonna Take a Miracle,Deniece Williams,The Best Of Deniece Williams: Gonna Take A Miracle,1996-03-12,day,-12.049
6AgDFWLbbAt2migXMbrhXT,Ready Or Not,After 7,After 7,1989-01-01,day,-12.06
6Axz5VSkc4Bs8eXWQxnynE,If You Really Love Me,Stevie Wonder,Where I'm Coming From,1971-04-01,day,-10.969
6AzzMupvtP4u4B8d5OWVUi,Brokenhearted (feat. Wanya Morris) - Single Version,"Brandy, Wanya Morris",The Best of Brandy,2005-04-05,day,-7.178
6B4oVElDIKRNcNUary0WG7,Crazy for You,Madonna,Celebration (double disc version),2009-09-18,day,-6.606
6B618H5CuCdEzcVs0NKTlt,Counting Blue Cars (Tell Me Your Thoughts On God),Dishwalla,Pet Your Friends,1995-01-01,day,-4.361
6B8o3jaaROfqsvj50xhkfz,Perfect Way,Scritti Politti,Cupid & Psyche 85,1985-06-10,day,-11.882
6BCrbWBpb8d6KWmEqZ41tr,Come Over,Kenny Chesney,Welcome To The Fishbowl,2012-06-19,day,-7.169
6BD1X1PeV5UzYUdiVaD2yL,Show Me The Way,Peter Frampton,Frampton,1975-01-01,day,-7.717
6BEWwyzvc51WyacKoxJX4S,TSOP (The Sound of Philadelphia) (feat. The Three Degrees),"MFSB, The Three Degrees",The Essential MFSB,2018-11-02,day,-6.037
6BIcjFZIVDZxNAcofRFPx4,So Gone,Monica,After The Storm,2003,year,-6.863
6BQNJ0JFKh8sWjQLI6Zudi,Change the World,Eric Clapton,Clapton Chronicles: The Best of Eric Clapton,1999-10-12,day,-8.8
6BWRvw630R8z2vNMok6quI,Justify My Love,Madonna,Celebration (double disc version),2009-09-18,day,-7.085
6BaxqcoEM9r3LXisTyJjST,Ridin' Solo,Jason Derulo,Jason Derulo,2010-02-24,day,-4.02
6BbINUfGabVyiNFJpQXn3x,Wicked,Future,EVOL,2016-04-13,day,-5.899
6BdgtqiV3oXNqBikezwdvC,Over,Drake,Thank Me Later,2010-01-01,day,-5.614
6Bm6qUCSatPAqkQllFL7oA,Unwell,Matchbox Twenty,More Than You Think You Are,2002-11-01,day,-5.263
6BtmXhTJMM9sBTHeYYASGz,It's Time,Imagine Dragons,Night Visions,2012-09-04,day,-4.748
6CCYX0JVy5qYqUvWpCvHXh,Cover Girl,New Kids On The Block,Hangin' Tough,1988-09-02,day,-13.036
6CFPFnS9EcLs2I0nWqtWci,Because Of You,Ne-Yo,Because Of You,2007-01-01,day,-5.784
6CT0MVgHnoAUXrSrnlwfWx,I Know There's Something Going On,Frida,Something's Going On,1982-09-06,day,-8.269
6CTWathupIiDs7U4InHnDA,Trip,Ella Mai,Ella Mai,2018-10-12,day,-5.628
6CU0zWIWVTEnmWpSjVHM93,You Gotta Be,Des'ree,I Ain't Movin',1994-04-27,day,-9.985
6CbcdeTQKj0qTaZTt0xkdk,Happy,Ashanti,Ashanti,2002-01-01,day,-6.553
6Ceejf3zBXvAhIY9DbP1Pr,Something To Talk About,Bonnie Raitt,Luck Of The Draw,1991-01-01,day,-13.478
6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,Scorpion,2018-06-29,day,-9.211
6DEaND0SHv3sC11xobZLiy,Take Your Time,Sam Hunt,Montevallo,2014-10-27,day,-5.603
6DMOzL2zPZBAW0LDYCYLWm,I've Never Been To Me,Charlene,I've Never Been To Me,1982-01-01,day,-12.51
6DU7X9yhp4xgkhNHJxgEOZ,House of the Rising Sun,Frijid Pink,On the Edge,2018-05-10,day,-3.744
6DbqCKweKwVkHgRv1CI53D,"Pop, Lock & Drop It - Video Edit",Huey,Notebook Paper,2006,year,-6.863
6DiPkm7C3LD9XsJWTGPFgv,Three Little Pigs,Green Jelly,Cereal Killer Soundtrack,1993-02-25,day,-4.978
6DkXLzBQT7cwXmTyzAB1DJ,What's My Name?,"Drake, Rihanna",Loud (Japan Version),2010-01-01,day,-2.972
6DqNZJ4hhBYd8qj9WbpSTJ,Beautiful Sunday,Daniel Boone,Rewind the 70s - Volume 2,2013-03-31,day,-13.155
6DrM2EbhWix5Dork0QXWNA,What About Love?,Heart,Pop Ballads,2019-11-22,day,-4.842
6E11E0lT5Zy7yb6iT3y8DN,Want U Back,Cher Lloyd,Sticks & Stones,2012-10-02,day,-2.94
6E9V9TRlVOLjenGjHemzEH,Hard To Love,Lee Brice,Hard 2 Love,2012-04-24,day,-6.177
6EAlodKHBI1HxpSozNegwv,Rocket 2 U,The Jets,20th Century Masters: The Millennium Collection: Best Of The Jets,2001-01-01,day,-7.264
6ECp64rv50XVz93WvxXMGF,This Love,Maroon 5,Songs About Jane: 10th Anniversary Edition,2002,year,-4.612
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),"Drake, DJ Khaled",POPSTAR (feat. Drake),2020-07-17,day,-4.818
6EGAfJaLUFzhS4zRBIEQ2J,You Make It Easy,Jason Aldean,Rearview Town,2018-04-13,day,-5.305
6ERR6e7h6wCqGoz1TjiUJb,Knockin' Boots,Luke Bryan,Knockin' Boots,2019-03-29,day,-3.728
6EuudaFtwibd4tzcWjonb2,How Sweet It Is (To Be Loved by You),James Taylor,Greatest Hits,1976,year,-11.048
6F0pF9du4C3BFDS0Lu52Mn,Love You Down - Extended Remix,"Ready For The World, Louil Silas Jr.",Long Time Coming,1986-09-30,day,-12.943
6F2vo4sxRNQ58VYe3pdiaL,Rapture,Blondie,Greatest Hits: Blondie,2006-01-01,day,-8.258
6FDrn47S3Q4s9rhLHm4um0,Could It Be Magic,Barry Manilow,Barry Manilow I,1973,year,-7.283
6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,MKTO,2012,year,-4.689
6FLwmdmW77N1Pxb1aWsZmO,Only Time,Enya,A Day Without Rain,2000-11-11,day,-13.744
6Fba9RZtC6vTY814JToDtP,Jump,Van Halen,Best of Volume 1,1996-09-24,day,-7.201
6FfdQJ9HJcJAvsPVIyoGZ5,Rico Suave,Gerardo,Mo' Ritmo,1991-01-01,day,-11.337
6FuJokk9FHx0E00SZ8ib8X,A Song For Mama,Boyz II Men,Evolution,1997-03-23,day,-8.948
6G09JrmKdDAe29eSH8ZQmR,Nothin' But A Good Time,Poison,Open Up And Say . . . Ahh!,1988-05-03,day,-3.4
6GAn3ar2CL8wUg0MbICZvp,Don't Disturb This Groove,The System,Don't Disturb This Groove,1987-01-01,day,-8.597
6GBUsjHfZuweYf5lQEz6mP,Crash My Party,Luke Bryan,Crash My Party,2013-01-01,day,-4.009
6GG73Jik4jUlQCkKg9JuGO,The Middle,Jimmy Eat World,Bleed American,2001-07-17,day,-5.428
6GS6uE1vDmtzxO8GztAR2O,Two To Make It Right,Seduction,Nothing Matters Without Love,1989,year,-10.857
6GWHPde8HiG1FyqHlRNjIU,More Than I Can Say,Leo Sayer,Have You Ever Been In Love,2005-05-31,day,-13.643
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),"Juice WRLD, YoungBoy Never Broke Again",Bandit (with YoungBoy Never Broke Again),2019-10-04,day,-5.884
6GpeBKB67sQ1IrlXHe6ZE3,Pilot Of The Airwaves,Charlie Dore,Pilot Of The Airwaves,2008-09-01,day,-9.097
6GsAD8PgHxmEuIPTG8GP3M,It Goes Like This,Thomas Rhett,It Goes Like This,2013-01-01,day,-6.448
6H2wnX7ytNeCKERIVqCwgs,I Made It (Cash Money Heroes),"Lil Wayne, Kevin Rudolf, Jay Sean, Birdman",To The Sky,2010-01-01,day,-2.94
6H7nDglS6xWpRidbhMwI2L,Here You Come Again,Dolly Parton,Here You Come Again,1977-10-03,day,-9.37
6HYf9ZEZKuxy581QVmYA6c,She Blinded Me With Science,Thomas Dolby,The Golden Age Of Wireless,1983-12-09,day,-11.538
6HZ9VeI5IRFCNQLXhpF4bq,I Love It (feat. Charli XCX),"Icona Pop, Charli XCX",THIS IS... ICONA POP,2013-08-27,day,-2.671
6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar,DAMN.,2017-04-14,day,-6.664
6HcQZfMrw3KwGyzrKw1Pjy,Dreamlover,Mariah Carey,Music Box,1993-08-04,day,-6.18
6HhKj3GiPxDI6ME9Pjx0YU,Lean on Me,Club Nouveau,"Life, Love & Pain",1986-01-01,day,-8.93
6Hj9jySrnFppAI0sEMCZpJ,Robbery,Juice WRLD,Death Race For Love,2019-03-08,day,-5.122
6Hn9Uc1mMNfqChXU3txNke,Mad,Ne-Yo,Year Of The Gentleman (Bonus Track Edition),2008-01-01,day,-5.356
6Hu6dzwlvoyg3zBUC8k4BK,Sailing,Christopher Cross,Christopher Cross,1979,year,-13.203
6I3LsZncKrJG9mwv12FCEg,Westside,TQ,They Never Saw Me Coming,1998-11-03,day,-6.665
6I4snLrVOrJsLdd43isc27,A View to a Kill,Duran Duran,Decade,1989-11-13,day,-5.405
6I9VzXrHxO9rA9A5euc8Ak,Toxic,Britney Spears,In The Zone,2003-11-13,day,-3.914
6IUiqtI8tE49sqGbmtrNd8,There Goes My Baby,Usher,Raymond v Raymond (Expanded Edition),2010-03-30,day,-8.077
6IcoSnfvwFlYtYxu5TKbgg,In America,The Charlie Daniels Band,A Decade Of Hits,1973,year,-9.97
6IjvCFBNprUHhlamLey2Tb,House Of The Rising Sun,Frijid Pink,20 #1's Classic Rock (Vol. 3),2018-05-11,day,-6.443
6Iocm6VMu6bVNYwiDoyQFW,Coming Home,"Diddy - Dirty Money, Skylar Grey",Last Train To Paris,2010-01-01,day,-1.921
6IwKcFdiRQZOWeYNhUiWIv,No One,Alicia Keys,As I Am (Expanded Edition),2007-11-09,day,-5.415
6J6RWKCPN5RFKHUKEUFjxS,Step by Step,New Kids On The Block,Step By Step,1990-06-04,day,-12.295
6JEntXLt4z98CcDtIH9sU7,Animals - Extended,Martin Garrix,Animals (Extended),2013-01-01,day,-6.403
6JHXiRD1QjMK1N6AQEnL04,Biggest Part of Me,Ambrosia,One Eighty,1980-03-26,day,-8.053
6JNJERZGJwDVgkmbohBw7u,Self Control,Laura Branigan,Self Control,1984,year,-12.172
6JOlNkT0QdHeZB0wPbI9IR,Turn Me On (feat. Nicki Minaj),"Nicki Minaj, David Guetta",Nothing but the Beat 2.0,2011-08-26,day,-2.266
6JZYMxvcoeLD4IifJPvDux,Dirty Diana,Michael Jackson,Number Ones,2003-11-18,day,-4.56
6K1b1cx8qPa6kFMPdtbdLE,Love's Been A Little Bit Hard On Me,Juice Newton,Quiet Lies,1981-01-01,day,-8.71
6KRi6CBUitENJB4HQbSVSD,Escape,Enrique Iglesias,Escape,2001-01-01,day,-5.329
6KU8g98m1tcrUXRNjPQeOI,Deeper and Deeper,Madonna,Erotica (PA Version),1992-10-20,day,-7.09
6Knv6wdA0luoMUuuoYi2i1,My House,Flo Rida,My House,2015-04-07,day,-4.792
6Kp8tQd95YPSrSUTkll2Of,Feel Me Flow,Naughty By Nature,Poverty's Paradise,1995-05-30,day,-6.679
6LGwYMXXgURfaequXipzHx,You Don't Know My Name,Alicia Keys,The Diary Of Alicia Keys,2003-12-02,day,-8.264
6LoQHIo74tOzQ8EsLEkhgF,Come & Get It,Selena Gomez,Stars Dance (Bonus Track Version),2013-01-01,day,-4.1
6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes,If I Can't Have You,2019-05-03,day,-4.198
6MAdEUilV2p9RQUqE5bMAK,Domino,Jessie J,Who You Are (Platinum Edition),2011-01-01,day,-4.573
6MBEjJlXQYXr8dfxDvZuoA,Do It To It,"Cherish, Sean P",Unappreciated,2006-01-01,day,-5.559
6MfVSA5iKBPHzo6RGARjL0,Lost In Love,Air Supply,Lost in Love,1980-02-25,day,-19.292
6MmqHc3V7NlOyPmHPVfHLo,Whats Poppin,Jack Harlow,Thats What They All Say,2020-12-11,day,-6.671
6MnFB3qurhmGs1xdjrz5Bg,A Bay Bay,Hurricane Chris,A Bay Bay,2007-06-19,day,-4.884
6N5DRCQUSXT1qQqmqsO92B,Party All the Time,Eddie Murphy,How Could It Be,1985-02-05,day,-13.045
6NFyWDv5CjfwuzoCkw47Xf,Delicate,Taylor Swift,reputation,2017-11-10,day,-10.178
6NGsHLZYGVAkXTFr75WWnn,She's Out of My Life - Single Version,Michael Jackson,Off the Wall,1979-08-10,day,-23.92
6NhS5LwYbJ6xD7BGvlWRJO,One Margarita,Luke Bryan,One Margarita,2020-03-13,day,-4.872
6O83X8zjAETDfBkHYvpWcA,Can't Stop This Thing We Started,Bryan Adams,Waking Up The Neighbours,1991-09-24,day,-6.873
6OnfBiiSc9RGKiBKKtZXgQ,We Built This City,Starship,Knee Deep In The Hoopla,1985-09-10,day,-4.897
6OtCIsQZ64Vs1EbzztvAv4,Good Life,OneRepublic,Waking Up,2009-01-01,day,-7.804
6OuJ9wXTuTpvQCLqqCiC5Z,Case Of The Ex (Whatcha Gonna Do),Mya,24 Hours Of R&B,2021-06-16,day,-4.721
6OxnToSgslbtjJuNSKSdDQ,Every Woman in the World,Air Supply,Lost in Love,1980-02-25,day,-16.918
6OylYIXrIH2E3hgg7Dqz5M,You'll Never Find Another Love Like Mine,Lou Rawls,All Things In Time,1976,year,-8.457
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,KIRK,2019-09-27,day,-3.909
6PBAPjshd2JfEiWpdf3C2a,Walk It Out,Unk,Beat'n Down Yo Block,2006-10-03,day,-3.696
